
HOT_ID	Domain	Phylum	Class	Order	Family	Genus	Species	Status	Warning	Type_strain	16S_rRNA	Clone_count	Clone_%	Clone_rank	Synonyms	NCBI_taxon_id	NCBI_pubmed_count	NCBI_nucleotide_count	NCBI_protein_count	Genome_ID	General_info	Cultivability	Phenotypic_characteristics	Prevalence	Disease	References
812	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori				M88157	0	0.00	0	Campylobacter pylori|Campylobacter pyloridis|Helicobacter nemestrinae					SEQF2409|SEQF2410|SEQF1351|SEQF1240|SEQF1352|SEQF1244|SEQF1245|SEQF1714|SEQF1243|SEQF1117|SEQF1118|SEQF1643|SEQF1644|SEQF1119	N/A					
813	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	pigrum				X70907	0	0.00	0						SEQF2059	N/A					
814	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Atopobium	vaginae				AF325325	0	0.00	0						SEQF2037|SEQF1729	N/A					
815	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	oralis					0	0.00	0						SEQF2671	N/A					
816	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	colehominis				AM113776	3	0.01	387	Lactobacillus coleohominis					SEQF1922	N/A					
817	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	crispatus				Y17362	10	0.03	280	Eubacterium crispatum					SEQF1368|SEQF2420|SEQF2421|SEQF1762|SEQF1763|SEQF1764|SEQF2084|SEQF2085|SEQF1930|SEQF2086	N/A					
818	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	reuteri				L23507	0	0.00	0	Lactobacillus fermentum					SEQF2105|SEQF1369|SEQF2115|SEQF2116|SEQF1120|SEQF1121|SEQF1778|SEQF1095|SEQF1779|SEQF1780|SEQF2544|SEQF2567	N/A					
819	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	johnsonii				AJ002515	1	0.00	459						SEQF1716|SEQF2103|SEQF2111|SEQF1026|SEQF1776|SEQF2611	N/A					
820	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Prevotellaceae	Prevotella	sp. Oral Taxon 820				AF537212	0	0.00	0	Prevotella sp. P2A_FAAD4					SEQF2655	N/A					
821	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	ducreyi				AY513483	0	0.00	0	Bacillus ulceris|Coccobacillus ducreyi					SEQF1027	N/A					
822	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis				X52917	0	0.00	0	Bacterium tuberculosis|Bacillus tuberculosis					SEQF1135|SEQF1032|SEQF1786|SEQF1096|SEQF1787|SEQF1129|SEQF1788|SEQF1034|SEQF1789|SEQF2138|SEQF1370|SEQF1371|SEQF2283|SEQF1122|SEQF1123|SEQF1124|SEQF2299|SEQF1125|SEQF1127|SEQF1128|SEQF1131|SEQF1132|SEQF1133|SEQF1130|SEQF1134	N/A					
823	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	leprae				X53999	0	0.00	0	Bacillus leprae					SEQF1035|SEQF1645	N/A					
824	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	anthracis				AF155951	0	0.00	0	Bacillus cereus|Bacteridium anthracis					SEQF1709|SEQF1139|SEQF1140|SEQF1155|SEQF1141|SEQF1046|SEQF1037|SEQF1158|SEQF1038|SEQF1143|SEQF1040|SEQF1041|SEQF1150|SEQF1044|SEQF1151|SEQF1042|SEQF1153|SEQF1043|SEQF2323|SEQF1708	Note:&nbsp; The 16S rRNA sequence for B. anthracis is almost identical to that for B. cereus&nbsp;and B. thuringiensis.&nbsp; 					
825	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	monocytogenes				EU090894	0	0.00	0	Bacterium monocytogenes|Corynebacterium infantisepticum|Corynebacterium parvulum|Erysipelothrix monocytogenes|Listerella hepatolytica					SEQF1534|SEQF1051|SEQF1539|SEQF1574|SEQF1542|SEQF1543|SEQF1456|SEQF1544|SEQF1459|SEQF1545|SEQF1463|SEQF1546|SEQF1720|SEQF1466|SEQF1479|SEQF1547|SEQF1548|SEQF1549|SEQF1551|SEQF1552|SEQF1553|SEQF1050|SEQF1052|SEQF2153|SEQF2154|SEQF2155|SEQF2123|SEQF2124|SEQF2125|SEQF2126|SEQF1721|SEQF1053	N/A					
826	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Terrahaemophilus	aromaticivorans		1		AB098612	280	0.80	23							Warning! This name has not been validly published and exists o&shy;nly as a&nbsp;GenBank entry.&nbsp;&nbsp;The isolate was reportedly recovered from petroleum sludge, but&nbsp;since&nbsp;its sequences is greater than 99.5% similar to that for Haemophilus parainfluenzae, HOT-718, it probably&nbsp;represents a human oral contaminant and not an environmental isolate.&nbsp; Unfortunately, most clone sequences from the oral cavity have greater sequence similarity with that from&nbsp;"T. aromaticivorans", AB098612,&nbsp;than for the type strain of H. parainfluenzae.&nbsp;&nbsp;All organisms identified by BLASTN analysis as "T. aromaticivorans" should be identified as H. parainfluenzae HOT-718.					
827	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Yersinia	pestis				L37604	0	0.00	0	Bacterium pestis|Bacillus pestis|Pasteurella pestis|Pestisella pestis|Yersinia pseudotuberculosis					SEQF1564|SEQF1556|SEQF1557|SEQF1558|SEQF1559|SEQF1560|SEQF1561|SEQF1562|SEQF1555|SEQF1563|SEQF1054|SEQF1565|SEQF1082|SEQF1566|SEQF1055|SEQF1567|SEQF1056|SEQF1568|SEQF1844|SEQF1057|SEQF2184|SEQF1569|SEQF1099|SEQF2185|SEQF2186|SEQF2188	N/A					
828	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	pertussis				U04950	0	0.00	0	Microbe de|Bacterium tussis-convulsivae|Haemophilus pertussis|Hemophilus pertussis|Microbe de la coqueluche					SEQF2405|SEQF1086|SEQF2055|SEQF2266|SEQF2401|SEQF2402|SEQF2403|SEQF2404	N/A					
829	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	vaginalis				EF194095	1	0.00	459	Corynebacterium vaginale|Haemophilus hemolyticus|Haemophilus vaginalis					SEQF2279|SEQF2068|SEQF2280|SEQF2281|SEQF2282|SEQF1101|SEQF1757|SEQF1577|SEQF2049|SEQF2491|SEQF2492	N/A					
830	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Mobiluncus	mulieris				AJ427625	0	0.00	0	Falcivibrio grandis					SEQF1784|SEQF1785|SEQF2127|SEQF2128	N/A					
831	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alloiococcus	otitis				AY957475	0	0.00	0	Alloiococcus otitidis					SEQF2412	N/A					
832	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Turicella	otitidis				X73976	0	0.00	0	CDC coryneform group ANF-1 like|Corynebacterium otitidis					SEQF2407	N/A					
833	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	catarrhalis				U10876	0	0.00	0	Moraxella Bovre|Branhamella catarrhalis|Mikrokkokus catarrhalis					SEQF2129|SEQF2130|SEQF2131|SEQF2132|SEQF2133|SEQF2134|SEQF2135|SEQF1968|SEQF2136|SEQF2137|SEQF1102	N/A					
834	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	otitidis				AY953147	4	0.01	365						SEQF2695	N/A					
835	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	mucifaciens				Y11200	0	0.00	0							N/A					
836	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae[13]	Peptoniphilus	sp. oral taxon 836			F0141		22	0.06	188	Strain F0141					SEQF1681	N/A					
837	Bacteria	Fusobacteria	Fusobacteria	Fusobacteriales	Leptotrichiaceae	Sneathia	sanguinegens				L37789	0	0.00	0	Leptotrichia sanguinegens						N/A					
838	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	iners				Y16329	4	0.01	365	Lactobacillus sp. EF group 47					SEQF2097|SEQF2098|SEQF2099|SEQF2100|SEQF2101|SEQF2102|SEQF2089|SEQF2090|SEQF2091|SEQF2092|SEQF2093|SEQF2094|SEQF1770|SEQF2095|SEQF2096	N/A					
839	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	jensenii				AF243159	0	0.00	0						SEQF1104|SEQF1649|SEQF1771|SEQF1772|SEQF1773|SEQF1774|SEQF1775	N/A					
840	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae[13]	Peptoniphilus	indolicus				NR_042753	4	0.01	365	Schleiferella indolica|Micrococcus indolicus|Peptococcus indolicus|Peptostreptococcus indolicus					SEQF1974	N/A					
841	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera	sp. oral taxon 841				DQ666094	0	0.00	0							N/A					
842	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	ureolyticus		0		L04321	0	0.00	0	Bacteroides corrodens|Bacteroides ureolyticus					SEQF2613|SEQF2614	Was previously called Bacteroides ureolyticus.					
843	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	micraerophilus				AF473837	13	0.04	244	Dialister micraerophilus					SEQF1959	N/A					
844	Bacteria	Fusobacteria	Fusobacteria	Fusobacteriales	Leptotrichiaceae	Sneathia	amnionii [NV]				AY078425	0	0.00	0	Leptotrichia amnionii						Not validly named, but name Leptotrichia amnionii is commonly used.&nbsp; Should be validly named as a member of the&nbsp;genus Sneathia (see tree).					
845	Bacteria	Fusobacteria	Fusobacteria	Fusobacteriales	Leptotrichiaceae	Leptotrichia	goodfellowii													SEQF1600|SEQF2629	N/A					
847	Bacteria	Fusobacteria	Fusobacteria	Fusobacteriales	Leptotrichiaceae	Leptotrichia	sp. oral taxon 847				FJ577250									SEQF1609	N/A					
848	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. oral taxon 848				GQ131416									SEQF1660	N/A					
849	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	johnsonii			ATCC 49338|JCM 16129	AB545933|GU470900				Previously provisional taxon C25					SEQF1668|SEQF2449|SEQF2317	Was previously provisional taxon C25 in RefSeq Extended V1.1					
850	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	cardiffensis			CCUG 44997|DSM 15803	AJ421779|GU470888				Previously provisional taxon A75					SEQF1667	Previously provisional taxon A75.					
851	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	haemolyticus			ATCC 33390	HM596277|JN227763									SEQF2072|SEQF2348|SEQF2073|SEQF2074|SEQF2075|SEQF2076|SEQF1850	N/A					
852	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	massiliensis			JCM 16130	AB545934				Previously provisional taxon C93					SEQF2385|SEQF1903	Was previously provisional taxon&nbsp;C93 in RefSeq Extended V1.1					
853	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	urealyticum			ATCC 43042|DSM 7109	NR_027597				Previously provisional taxon C28 |CDC coryneform group D-2					SEQF2440|SEQF1976	Was previously provisional taxon&nbsp;C28 in RefSeq Extended V1.1					
854	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	pickettii			ATCC 27511|DSM 6297	NR_043152				Previously provisional taxon C02					SEQF2172|SEQF1977|SEQF2514|SEQF2603	Was previously provisional taxon&nbsp;C02 in RefSeq Extended V1.1					
855	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Kytococcus	sedentarius			ATCC 14392|DSM 20547	AJ717359				Previously provisional taxon A81| Micrococcus sedentarius					SEQF1978	Was previously provisional taxon&nbsp;A81 in RefSeq Extended V1.1					
856	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Sanguibacteraceae	Sanguibacter	keddieii			ATCC 51767|DSM 10542	NR_027595				Previously provisional taxon D35					SEQF1979	Was previously provisional taxon&nbsp;D35 in RefSeq Extended V1.1					
857	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	capsulatus			ATCC 11166|DSM 1710	AB017798|D16428				Previously provisional taxon A00					SEQF1980|SEQF2619|SEQF2620|SEQF2621|SEQF2622|SEQF2623|SEQF2624	Was previously provisional taxon&nbsp;A00 in RefSeq Extended V1.1					
858	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	testosteroni			ATCC 11996|DSM 50244	NR_029161				Previously provisional taxon A85					SEQF2057|SEQF2058|SEQF2371|SEQF1981|SEQF2047	Was previously provisional taxon A85 in RefSeq Extended V1.1					
859	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae[13]	Anaerococcus	Lactolyticus			ATCC 51172|DSM 7456|JCM 8140	AB673373				Previously provisional taxon A64					SEQF1982	Was previously provisional taxon&nbsp;A64 in RefSeq Extended V1.1					
860	Bacteria	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium	gonidiaformans			ATCC 25563|DSM 19810	GQ179686|M58679				Previously provisional taxon B92					SEQF1983|SEQF2550	Was previously provisional taxon&nbsp;B92 in RefSeq Extended V1.1					
861	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	plantarum			ATCC 14917|DSM 20174	EU559598				Previously provisional taxon D15					SEQF2441|SEQF1965|SEQF2104|SEQF2112|SEQF2113|SEQF1984|SEQF2498|SEQF2525|SEQF2542|SEQF2543	Was previously provisional taxon D15 in RefSeq Extended V1.1					
862	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	longum			ATCC 15707|DSM 20219	NR_043437				Previously provisional taxon B54					SEQF2054|SEQF2367|SEQF2368|SEQF2369|SEQF2370|SEQF1952|SEQF2040|SEQF2041|SEQF2042|SEQF2043|SEQF2044|SEQF2045|SEQF2046|SEQF2248|SEQF2249	Was previously provisional taxon&nbsp;B54 in RefSeq Extended V1.1.&nbsp; Original reference seq for B54, AM990172, was chimeric.Reference sequence NR_043437&nbsp;&nbsp;is for Bifidobacterium longum subsp. infantis					
863	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp. oral taxon 863				AM420168				Previously provisional taxon B29					SEQF2319	Was previously provisional taxon&nbsp;B29 in RefSeq Extended V1.1					
864	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp. oral taxon 864				GU561335				Previously provisional taxon E54					SEQF2318	Was previously provisional taxon E54 in RefSeq Extended V1.1.&nbsp; Original RefSeq for E54, GU431264,&nbsp;was o&shy;nly 500 bases.					
865	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Kluyvera	ascorbata			ATCC 33433|DSM 4611	AF176566|NR_028677				Previously provisional taxon B86					SEQF2315|SEQF2711	Was previously provisional taxon&nbsp;B86 in RefSeq Extended V1.1					
866	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	graevenitzii			DSM 15540|CCUG 27294	NR_042167				Previously provisional taxon A50					SEQF2031|SEQF2450	Was previously provisional taxon A50 in RefSeq Extended V1.1.&nbsp; Original RefSeq for A50, AF385517, is chimeric.					
869	Bacteria	Saccharibacteria (TM7)	TM7[C-1]	TM7[O-1]	TM7[F-1]	TM7[G-1]	sp. oral taxon 869				KM018321															
870	Bacteria	Saccharibacteria (TM7)	TM7[C-1]	TM7[O-1]	TM7[F-1]	TM7[G-6]	sp. oral taxon 870				KM018322															
871	Bacteria	Gracilibacteria (GN02)	GN02[C-1]	GN02[O-1]	GN02[F-1]	GN02[G-1]	sp. oral taxon 871														N/A					
872	Bacteria	Gracilibacteria (GN02)	GN02[C-1]	GN02[O-1]	GN02[F-1]	GN02[G-1]	sp. oral taxon 872														N/A					
873	Bacteria	Gracilibacteria (GN02)	GN02[C-2]	GN02[O-2]	GN02[F-2]	GN02[G-2]	sp. oral taxon 873														N/A					
874	Bacteria	SR1	SR1[C-1]	SR1[O-1]	SR1[F-1]	SR1[G-1]	sp. oral taxon 874													SEQF2626	N/A					
875	Bacteria	SR1	SR1[C-1]	SR1[O-1]	SR1[F-1]	SR1[G-1]	sp. oral taxon 875														N/A					
876	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales[F-3]	Clostridiales[F-3][G-1]	sp. oral taxon 876								F0540					SEQF2456	N/A					
877	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. oral taxon 877													SEQF2313	N/A					
878	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp. oral taxon 878													SEQF2314	N/A					
879	Bacteria	Fusobacteria	Fusobacteria	Fusobacteriales	Leptotrichiaceae	Leptotrichia	sp. oral taxon 879													SEQF2353	N/A					
880	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	durans			ATCC 19432	AJ420801				Streptococcus durans					SEQF2484|SEQF2417|SEQF2534	N/A					
881	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	buchneri			ATCC 4005	AB205055									SEQF2427|SEQF2428|SEQF2418	N/A					
882	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	panis			CCUG 37482	X94230										N/A					
883	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	pentosus			ATCC 8041	D79211									SEQF2419	N/A					
884	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	rapi			YIT 11204|DSM 19907	NR_041659										N/A					
885	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Prevotellaceae	Prevotella	scopos			CCUG 57945|DSM 22613|JCM 17725|W2052	AB683253				Prevotetella genomosp. T2 strain W1435					SEQF2651|SEQF2686	N/A					
886	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	oligofermentans			DSM 19165|CCUG 48365|LMG 21535	AY099095									SEQF2520	N/A					
887	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	denticariosi			JCM 15641|DSM 19009|CCUG 54362|RBV 106	EF185167										N/A					
888	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	dentalis			CCUG 48064|DSM 19115|R-18165	AJ697609									SEQF2573	N/A					
889	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	breve			ATCC 15700|CCUG 30511|DSM 20213	AB006658									SEQF2414|SEQF2415|SEQF2425|SEQF2426|SEQF2413|SEQF2535|SEQF2576	N/A					
890	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	subtile			ATCC 27537|CCUG 34980|DSM 20096|JCM 5822	D89378|D89329									SEQF2577|SEQF2708	N/A					
891	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	scardovii			ATCC BAA-773|CCUG 13008|DSM 13734|JCM 12489	AB437363									SEQF2707	N/A					
892	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas	sp. oral taxon 892													SEQF2454	N/A					
893	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	oris			JCM 16131|ATCC 27044	AB545935|GQ421308				Actinomyces naeslundii genospecies 2					SEQF2431	Actinomyces oris HOT-893 is part of a cluster of taxa that includes Actinomyces sp. HOT-169, 170, 171, and 175.&nbsp; Whether these taxa should be lumped into a single large fuzzy species or kept&nbsp;separate as distinct&nbsp;genotypes will require further investigation.					
894	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ottowia	sp. oral taxon 894				JQ406530				Comamonadaceae bacterium K1|Comamonadaceae bacterium clone BL117					SEQF2659	N/A					
895	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	animalis				D86185|AB050136				Bifidobacterium lactis					SEQF2463|SEQF2475|SEQF2464|SEQF2465|SEQF2466|SEQF2467|SEQF2468|SEQF2469|SEQF2470|SEQF2471|SEQF2472|SEQF2474	N/A					
896	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. oral taxon 896				JQ406543				Actinomyces sp. clone FL377|Actinomyces genomospecies K1						N/A					
897	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. oral taxon 897				KC203057				Actinomyces sp. clone HS14_2W_C6						N/A					
898	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	sp. oral taxon 898				KC203060				Aggregatibacter sp. HS19_2W_I12						N/A					
899	Bacteria	Bacteroidetes	Bacteroidetes[C-1]	Bacteroidetes[O-1]	Bacteroidetes[F-1]	Bacteroidetes[G-3]	sp. oral taxon 899				JQ406536				Bacteroidales bacterium K1|Bacteroidales bacterium clone BL234						N/A					
900	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Bergeyella	sp. oral taxon 900				KC203058				Bergeyella sp. clone HS1_1W_C3						N/A					
901	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp. oral taxon 901				JQ406535				Capnocytophaga genomospecies K1|Capnocytophaga sp. clone BL218						N/A					
902	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp. oral taxon 902				JQ406542				Capnocytophaga genomospecies K2|Capnocytophaga sp. clone FL163						N/A					
903	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp. oral taxon 903				KC203061				Capnocytophaga sp. HS5_2W_I24						N/A					
904	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrichaceae[G-1]	sp. oral taxon 904				JQ406531				Erysipelotrichaceae bacterium clone BL163|Erysipelotrichaceae bacterium K1						N/A					
905	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrichaceae[G-1]	sp. oral taxon 905				JQ406538				Erysipelotrichaceae bacterium clone DL151|Erysipelotrichaceae bacterium K2						N/A					
906	Bacteria	Tenericutes	Mollicutes	Mollicutes[O-2]	Mollicutes[F-2]	Mollicutes[G-2]	sp. oral taxon 906				KC203059				Firmicutes bacterium clone CP6_C1|Erysipelotrichaceae CP6_C1						N/A					
907	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Bergeyella	sp. oral taxon 907				JQ406533				Bergeyella bacterium K1|Flavobacteriaceae bacterium clone BL190						N/A					
908	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	sp. oral taxon 908				JQ406529				Haemophilus sp. clone AL159|Haemophilus genomospecies K1						N/A					
909	Bacteria	Fusobacteria	Fusobacteria	Fusobacteriales	Leptotrichiaceae	Leptotrichia	sp. oral taxon 909				KC203062				Leptotrichia sp. clone CP4_C6						N/A					
910	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae[14]	Stomatobaculum	sp. oral taxon 910				JQ406544				Moryella sp. clone CL133|Moryella genomospecies K1						N/A					
911	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Bacteroidales[F-3]	Bacteroidales[G-3]	sp. oral taxon 911				JQ406540				Porphyromonadaceae bacterium clone DL325|Porphyromonodaceae bacterium K1						N/A					
912	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Prevotellaceae	Alloprevotella	sp. oral taxon 912				KC203063|JQ406532				Prevotella sp. clone BL176|Prevotella genomospecies K1|Alloprevotella sp. clone clone HS3_1W_C6						N/A					
913	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Prevotellaceae	Alloprevotella	sp. oral taxon 913				JQ406534				Prevotella sp. clone BL216|Prevotella genomospecies K2						N/A					
914	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Prevotellaceae	Alloprevotella	sp. oral taxon 914				JQ406539				Prevotella sp. clone DL303|Prevotella genomospecies K3						N/A					
915	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	sp. oral taxon 915				KC203064				Propionibacteriaceae bacterium clone HS10_B_C3						N/A					
916	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Porphyromonadaceae	Tannerella	sp. oral taxon 916				KC203065				Tannerella sp. clone CP6_C2						N/A					
917	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	sp. oral taxon 917				JQ406541				Veillonella sp. clone EL130|Veillonella genomospecies K1						N/A					
918	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonellaceae[G-1]	sp. oral taxon 918				JQ406537				Veillonellaceae bacterium clone DL111						N/A					
919	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas	sp. oral taxon 919																			
920	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas	sp. oral taxon 920													SEQF2653						
921	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	glucanolyticus			W10507										SEQF2661						
982	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Ignavibacterium	album													SEQF2719						
983	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	Melioribacter	roseus													SEQF2720						
984	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	limicola													SEQF2718						
986	Bacteria	Saccharibacteria (TM7)	TM7[C-1]	TM7[O-1]	TM7[F-1]	TM7[G-7]	sp. oral taxon 986													SEQF2723						
987	Bacteria	Saccharibacteria (TM7)	TM7[C-1]	TM7[O-1]	TM7[F-1]	TM7[G-7]	sp. oral taxon 987													SEQF2722						
988	Bacteria	Saccharibacteria (TM7)	TM7[C-1]	TM7[O-1]	TM7[F-1]	TM7 Candidatus Saccharimonas	aalborgensis													SEQF2721						
989	Bacteria	Saccharibacteria (TM7)	TM7[C-1]	TM7[O-1]	TM7[F-1]	TM7[G-7]	sp. oral taxon 989													SEQF2737						
990	Bacteria	SR1	SR1[C-2]	SR1[O-2]	SR1[F-2]	SR1[G-2]	sp. oral taxon 990													SEQF2735						
991	Bacteria	SR1	SR1[C-3]	SR1[O-3]	SR1[F-3]	SR1[G-3]	sp. oral taxon 991																			
994	Bacteria	Chloroflexi	Caldilineae	Caldilineaeles	Caldilineaceae	Caldilinea	aerophila													SEQF2717						
